Time,沈祖凡,陈雯婷,麻瑀谌,冯炅,马晓涵,陶宛琪
2013-10-23 12:05:14,51,7,9,80,238,546
2013-10-23 12:07:06,51,7,9,90,238,548
2013-10-23 12:30:34,54,8,10,195,246,566
2013-10-23 12:39:24,56,8,11,233,251,569
2013-10-23 12:49:24,56,8,11,282,257,574
2013-10-23 12:59:24,56,8,11,326,259,579
2013-10-23 13:09:24,58,8,11,366,262,584
2013-10-23 13:19:24,59,8,11,405,265,585
2013-10-23 13:29:24,59,8,11,444,266,594
2013-10-23 13:39:24,59,8,11,481,268,612
2013-10-23 13:49:24,59,8,11,516,269,613
2013-10-23 13:59:24,59,8,11,552,270,616
2013-10-23 14:09:24,59,8,11,579,271,632
2013-10-23 14:19:24,59,8,11,608,272,692
2013-10-23 14:29:24,60,8,11,639,273,756
2013-10-23 14:39:24,60,14,11,679,274,816
2013-10-23 14:49:24,60,14,11,713,277,871
2013-10-23 14:59:24,60,14,11,749,284,925
2013-10-23 15:09:24,60,14,11,782,292,930
2013-10-23 15:19:24,60,14,11,812,306,934
2013-10-23 15:29:24,60,14,11,838,311,935
2013-10-23 15:39:24,61,14,11,867,318,961
2013-10-23 15:49:24,61,14,12,895,325,1016
2013-10-23 15:59:24,63,15,12,925,329,1079
2013-10-23 16:09:24,63,15,13,958,331,1142
2013-10-23 16:19:24,63,16,13,988,334,1192
2013-10-23 16:29:24,63,16,13,1022,337,1244
2013-10-23 16:39:24,63,16,13,1048,342,1315
2013-10-23 16:49:24,64,17,13,1083,345,1380
2013-10-23 16:59:24,64,17,13,1118,345,1433
2013-10-23 17:09:24,64,17,13,1152,347,1495
2013-10-23 17:19:24,64,17,13,1186,348,1564
2013-10-23 17:29:24,64,17,13,1231,350,1566
2013-10-23 17:39:24,67,17,13,1265,350,1566
2013-10-23 17:49:24,67,17,13,1301,352,1567
2013-10-23 17:59:24,67,17,13,1344,353,1569
2013-10-23 18:09:24,68,17,13,1361,354,1585
2013-10-23 18:19:24,70,17,13,1361,355,1592
2013-10-23 18:29:24,71,17,15,1361,358,1595
2013-10-23 18:39:24,73,17,15,1362,361,1595
2013-10-23 18:49:24,75,17,16,1362,364,1598
2013-10-23 18:59:24,75,18,17,1364,366,1602
2013-10-23 19:09:24,76,18,18,1365,369,1606
2013-10-23 19:19:24,77,18,19,1365,374,1607
2013-10-23 19:29:24,78,19,21,1367,379,1608
2013-10-23 19:39:24,80,21,22,1367,384,1608
2013-10-23 19:49:24,82,21,22,1368,388,1609
2013-10-23 19:59:24,82,23,22,1368,392,1611
2013-10-23 20:09:24,82,26,22,1369,395,1617
2013-10-23 20:19:24,82,28,22,1370,397,1618
2013-10-23 20:29:24,83,32,22,1370,401,1620
2013-10-23 20:39:24,85,34,23,1373,403,1620
2013-10-23 20:49:24,87,35,26,1373,404,1620
2013-10-23 20:59:24,87,39,27,1373,412,1621
2013-10-23 21:09:24,88,42,27,1374,444,1624
2013-10-23 21:19:24,88,43,29,1374,455,1625
2013-10-23 21:29:24,89,43,29,1374,469,1627
2013-10-23 21:39:24,89,46,30,1374,485,1648
2013-10-23 21:49:24,90,47,32,1376,497,1675
2013-10-23 21:59:24,92,47,35,1378,503,1712
2013-10-23 22:09:24,95,49,41,1380,504,1740
2013-10-23 22:19:24,98,50,41,1381,505,1775
2013-10-23 22:29:24,100,51,42,1382,505,1809
2013-10-23 22:39:24,100,52,43,1382,506,1846
2013-10-23 22:49:24,101,54,43,1382,508,1879
2013-10-23 22:59:24,102,54,43,1383,509,1913
2013-10-23 23:09:24,103,54,43,1384,511,1946
2013-10-23 23:19:24,103,55,43,1384,511,1982
2013-10-23 23:29:24,104,56,43,1384,511,1984
2013-10-23 23:39:24,104,56,43,1384,520,1984
2013-10-23 23:49:24,104,56,43,1384,526,1984
2013-10-23 23:59:24,104,56,43,1384,530,1984
2013-10-24 00:09:24,104,56,43,1384,550,1984
2013-10-24 00:19:24,104,56,44,1384,560,1984
2013-10-24 00:29:24,104,56,45,1384,574,1984
2013-10-24 00:39:24,104,56,45,1384,574,1984
2013-10-24 00:49:24,104,56,45,1384,574,1984
2013-10-24 00:59:24,104,56,45,1384,574,1984
2013-10-24 01:09:24,104,56,45,1384,574,1984
2013-10-24 01:19:24,104,56,45,1384,574,1984
2013-10-24 01:29:24,104,56,45,1384,574,1984
2013-10-24 01:39:24,104,56,45,1384,574,1985
2013-10-24 01:49:24,104,56,45,1384,574,1985
2013-10-24 01:59:24,104,56,45,1384,575,1985
2013-10-24 02:09:24,104,56,45,1384,576,1985
2013-10-24 02:19:24,104,56,45,1384,576,1985
2013-10-24 02:29:24,104,56,45,1384,576,1985
2013-10-24 02:39:24,104,56,45,1384,576,1985
2013-10-24 02:49:24,104,56,45,1384,576,1985
2013-10-24 02:59:24,104,56,45,1384,576,1985
2013-10-24 03:09:24,104,56,45,1384,576,1985
2013-10-24 03:19:24,104,56,45,1384,577,1985
2013-10-24 03:29:24,104,56,45,1384,577,1985
2013-10-24 03:39:24,104,56,45,1384,577,1985
2013-10-24 03:49:24,104,56,45,1384,577,1985
2013-10-24 03:59:24,104,56,45,1384,577,1985
2013-10-24 04:09:24,104,56,45,1384,577,1985
2013-10-24 04:19:24,104,56,45,1384,577,1985
2013-10-24 04:29:24,104,56,45,1384,577,1985
2013-10-24 04:39:24,104,56,45,1384,577,1986
2013-10-24 04:49:24,104,56,45,1384,577,1986
2013-10-24 04:59:24,104,56,45,1384,577,1986
2013-10-24 05:09:24,104,56,45,1384,577,1986
2013-10-24 05:19:24,104,56,45,1384,577,1986
2013-10-24 05:29:24,104,56,45,1384,577,1986
2013-10-24 05:39:24,104,56,45,1384,577,1986
2013-10-24 05:49:24,104,56,45,1384,577,1986
2013-10-24 05:59:24,104,56,45,1384,577,1986
2013-10-24 06:09:24,104,56,45,1384,577,1987
2013-10-24 06:19:24,104,56,45,1384,577,1993
2013-10-24 06:29:24,104,56,45,1384,577,2039
2013-10-24 06:39:24,104,56,45,1384,577,2094
2013-10-24 06:49:24,104,56,45,1384,578,2142
2013-10-24 06:59:24,104,56,45,1384,578,2186
2013-10-24 07:09:24,104,56,45,1384,578,2227
2013-10-24 07:19:24,104,56,45,1384,579,2260
2013-10-24 07:29:24,105,56,45,1384,579,2310
2013-10-24 07:39:24,105,56,45,1385,579,2353
2013-10-24 07:49:24,105,56,45,1385,579,2397
2013-10-24 07:59:24,105,56,45,1385,579,2446
2013-10-24 08:09:24,105,56,45,1385,581,2488
2013-10-24 08:19:24,105,56,45,1385,583,2539
2013-10-24 08:29:24,105,56,45,1385,583,2574
2013-10-24 08:39:24,105,56,45,1385,585,2607
2013-10-24 08:49:24,105,56,45,1385,588,2644
2013-10-24 08:59:24,105,57,45,1385,590,2678
2013-10-24 09:09:24,105,57,46,1385,593,2721
2013-10-24 09:19:24,105,57,46,1385,596,2760
2013-10-24 09:29:24,105,57,46,1385,598,2794
2013-10-24 09:39:24,105,57,46,1387,598,2820
2013-10-24 09:49:24,106,57,46,1389,600,2861
2013-10-24 09:59:24,107,57,46,1393,601,2886
2013-10-24 10:09:24,107,57,47,1397,602,2913
2013-10-24 10:19:24,107,57,47,1398,602,2947
2013-10-24 10:29:24,108,57,47,1400,602,2977
2013-10-24 10:39:24,108,57,47,1400,603,3004
2013-10-24 10:49:24,109,57,47,1401,604,3022
2013-10-24 10:59:24,110,57,47,1401,605,3022
2013-10-24 11:09:24,110,57,47,1402,605,3022
2013-10-24 11:19:24,111,57,47,1402,607,3022
2013-10-24 11:29:24,111,57,47,1402,608,3022
2013-10-24 11:39:24,112,57,47,1402,609,3022
2013-10-24 11:49:24,112,57,47,1402,610,3022
2013-10-24 11:59:24,112,57,47,1402,610,3022
2013-10-24 12:09:24,112,57,47,1402,611,3024
2013-10-24 12:19:24,112,57,47,1403,611,3025
2013-10-24 12:29:24,112,57,47,1404,611,3026
2013-10-24 12:39:24,112,57,47,1406,611,3026
2013-10-24 12:49:24,112,57,47,1407,611,3026
2013-10-24 12:59:24,112,57,47,1410,611,3026
2013-10-24 13:09:24,113,57,47,1410,613,3027
2013-10-24 13:19:24,113,57,48,1412,620,3027
2013-10-24 13:29:24,114,57,50,1412,620,3027
2013-10-24 13:39:24,114,57,50,1412,626,3027
2013-10-24 13:49:24,115,57,50,1413,626,3027
2013-10-24 13:59:24,115,57,50,1414,627,3027
2013-10-24 14:09:24,115,57,50,1415,627,3027
2013-10-24 14:19:24,115,57,50,1415,627,3027
2013-10-24 14:29:24,115,57,51,1415,628,3027
2013-10-24 14:39:24,115,57,52,1417,630,3027
2013-10-24 14:49:24,115,57,52,1417,630,3027
2013-10-24 14:59:24,115,57,52,1417,630,3027
2013-10-24 15:09:24,115,57,52,1417,630,3028
2013-10-24 15:19:24,115,57,53,1417,631,3028
2013-10-24 15:29:24,115,57,53,1417,631,3028
2013-10-24 15:39:24,115,57,53,1417,631,3028
2013-10-24 15:49:24,115,57,53,1417,631,3028
2013-10-24 15:59:24,116,57,53,1417,631,3028
2013-10-24 16:09:24,116,57,53,1417,631,3028
2013-10-24 16:19:24,116,57,53,1417,631,3028
2013-10-24 16:29:24,116,57,53,1417,631,3028
2013-10-24 16:39:24,116,57,53,1417,631,3029
2013-10-24 16:49:24,116,57,53,1417,632,3030
2013-10-24 16:59:24,116,57,53,1417,632,3030
2013-10-24 17:09:24,116,57,53,1417,634,3030
2013-10-24 17:19:24,116,57,53,1417,634,3030
2013-10-24 17:29:24,116,57,53,1417,634,3030
2013-10-24 17:39:24,116,57,53,1417,634,3031
2013-10-24 17:49:24,118,57,53,1417,634,3031
2013-10-24 17:59:24,118,65,55,1417,634,3031
2013-10-24 18:09:24,120,74,60,1417,635,3031
2013-10-24 18:19:24,121,82,60,1417,635,3031
2013-10-24 18:29:24,121,82,64,1417,635,3031
2013-10-24 18:39:24,121,82,64,1417,635,3032
2013-10-24 18:49:24,121,82,64,1417,635,3033
2013-10-24 18:59:24,121,83,64,1417,635,3033
2013-10-24 19:09:24,122,83,64,1419,635,3033
2013-10-24 19:19:24,123,83,64,1421,635,3034
2013-10-24 19:29:24,124,83,64,1421,636,3034
2013-10-24 19:39:24,124,83,64,1422,637,3034
2013-10-24 19:49:24,124,83,65,1423,638,3034
2013-10-24 19:59:24,126,84,66,1423,638,3034
2013-10-24 20:09:24,126,84,66,1424,639,3034
2013-10-24 20:19:24,126,84,73,1425,643,3034
2013-10-24 20:29:24,126,84,79,1426,643,3034
2013-10-24 20:39:24,127,84,82,1426,644,3034
2013-10-24 20:49:24,127,84,86,1427,645,3034
2013-10-24 20:59:24,127,85,86,1427,645,3034
2013-10-24 21:09:24,128,86,87,1427,645,3034
2013-10-24 21:19:24,128,86,87,1429,647,3034
2013-10-24 21:29:24,128,86,87,1430,648,3034
2013-10-24 21:39:24,128,86,87,1431,648,3034
2013-10-24 21:49:24,128,86,87,1431,648,3034
2013-10-24 21:59:24,129,86,87,1431,651,3034
2013-10-24 22:09:24,130,86,88,1432,651,3034
2013-10-24 22:19:24,131,91,88,1432,651,3034
2013-10-24 22:29:24,131,99,89,1432,651,3034
2013-10-24 22:39:24,131,100,89,1433,651,3034
2013-10-24 22:49:24,131,100,90,1433,651,3034
2013-10-24 22:59:24,131,100,90,1433,651,3034
2013-10-24 23:09:24,131,100,90,1433,668,3034
2013-10-24 23:19:24,131,100,91,1433,669,3034
2013-10-24 23:29:24,131,101,91,1433,669,3034
2013-10-24 23:39:24,131,101,91,1433,669,3034
2013-10-24 23:49:24,131,101,91,1433,669,3034
2013-10-24 23:59:24,131,101,92,1433,669,3034
2013-10-25 00:09:24,131,101,92,1433,672,3034
2013-10-25 00:19:24,131,101,92,1433,672,3034
2013-10-25 00:29:24,131,102,92,1433,677,3034
2013-10-25 00:39:24,131,102,93,1433,677,3034
2013-10-25 00:49:24,131,102,93,1433,677,3034
2013-10-25 00:59:24,131,102,93,1433,677,3034
2013-10-25 01:09:24,131,102,93,1433,685,3034
2013-10-25 01:19:24,131,102,95,1433,686,3034
2013-10-25 01:29:24,131,102,95,1433,686,3034
2013-10-25 01:39:24,131,102,95,1433,687,3034
2013-10-25 01:49:24,131,102,95,1433,687,3034
2013-10-25 01:59:24,131,102,95,1433,687,3034
2013-10-25 02:09:24,131,102,95,1433,687,3034
2013-10-25 02:19:24,131,102,95,1433,687,3034
2013-10-25 02:29:24,131,102,95,1433,687,3034
2013-10-25 02:39:24,131,102,95,1433,687,3034
2013-10-25 02:49:24,131,102,95,1433,687,3034
2013-10-25 02:59:24,131,102,95,1433,687,3034
2013-10-25 03:09:24,131,102,95,1433,687,3034
2013-10-25 03:19:24,131,102,95,1433,687,3034
2013-10-25 03:29:24,131,102,95,1433,687,3034
2013-10-25 03:39:24,131,102,95,1433,687,3034
2013-10-25 03:49:24,131,102,95,1433,687,3034
2013-10-25 03:59:24,131,102,95,1433,687,3034
2013-10-25 04:09:24,131,102,95,1433,687,3034
2013-10-25 04:19:24,131,102,95,1433,687,3034
2013-10-25 04:29:24,131,102,95,1433,687,3034
2013-10-25 04:39:24,131,102,95,1433,687,3034
2013-10-25 04:49:24,131,102,95,1433,687,3034
2013-10-25 04:59:24,131,102,95,1433,687,3034
2013-10-25 05:09:24,131,102,95,1433,687,3034
2013-10-25 05:19:24,131,102,95,1433,687,3034
2013-10-25 05:29:24,131,102,95,1433,687,3034
2013-10-25 05:39:24,131,102,95,1433,687,3034
2013-10-25 05:49:24,131,102,95,1433,687,3034
2013-10-25 05:59:24,131,102,95,1433,687,3034
2013-10-25 06:09:24,131,102,95,1433,687,3034
2013-10-25 06:19:24,131,102,95,1433,687,3034
2013-10-25 06:29:24,131,102,95,1433,687,3034
2013-10-25 06:39:24,131,102,96,1433,687,3034
2013-10-25 06:49:24,131,102,96,1433,687,3034
2013-10-25 06:59:24,131,102,96,1435,687,3034
2013-10-25 07:09:24,131,102,96,1435,687,3034
2013-10-25 07:19:24,131,102,96,1436,687,3034
2013-10-25 07:29:24,131,102,96,1436,687,3034
2013-10-25 07:39:24,131,102,96,1436,687,3034
2013-10-25 07:49:24,131,102,96,1436,687,3034
2013-10-25 07:59:24,131,102,96,1437,687,3034
2013-10-25 08:09:24,131,102,96,1438,687,3034
2013-10-25 08:19:24,131,102,96,1438,687,3034
2013-10-25 08:29:24,131,102,97,1442,689,3034
2013-10-25 08:39:24,131,102,97,1442,689,3034
2013-10-25 08:49:24,131,103,99,1442,689,3035
2013-10-25 08:59:24,131,103,99,1443,689,3035
2013-10-25 09:09:24,131,103,99,1445,689,3035
2013-10-25 09:19:24,131,103,99,1446,689,3036
2013-10-25 09:29:24,131,103,99,1447,689,3037
2013-10-25 09:39:24,131,103,99,1447,689,3037
2013-10-25 09:49:24,131,103,99,1447,689,3037
2013-10-25 09:59:24,131,103,99,1448,690,3037
2013-10-25 10:09:24,131,103,99,1448,690,3037
2013-10-25 10:19:24,131,104,99,1448,690,3037
2013-10-25 10:29:24,132,104,99,1449,690,3037
2013-10-25 10:39:24,132,104,99,1449,691,3037
2013-10-25 10:49:24,132,104,99,1449,692,3037
2013-10-25 10:59:24,132,104,99,1449,693,3038
2013-10-25 11:09:24,132,104,99,1449,693,3038
2013-10-25 11:19:24,132,104,99,1449,693,3038
2013-10-25 11:29:24,132,104,99,1449,693,3038
2013-10-25 11:39:24,132,104,99,1449,693,3038
2013-10-25 11:49:24,132,104,99,1449,693,3038
2013-10-25 11:59:24,132,104,99,1449,693,3038
2013-10-25 12:09:24,132,104,99,1451,693,3038
2013-10-25 12:19:24,132,104,99,1452,693,3038
2013-10-25 12:29:24,132,104,100,1452,693,3038
2013-10-25 12:39:24,133,104,100,1453,694,3038
2013-10-25 12:49:24,134,104,100,1453,694,3038
2013-10-25 12:59:24,134,104,100,1454,694,3039
2013-10-25 13:09:24,134,104,100,1454,694,3039
2013-10-25 13:19:24,134,104,100,1454,694,3039
2013-10-25 13:29:24,134,104,100,1454,694,3039
2013-10-25 13:39:24,134,104,100,1454,694,3039
2013-10-25 13:49:24,134,104,101,1454,694,3039
2013-10-25 13:59:24,134,104,101,1454,694,3039
2013-10-25 14:09:24,134,104,101,1454,694,3039
2013-10-25 14:19:24,134,104,101,1454,694,3039
2013-10-25 14:29:24,135,104,101,1454,694,3039
2013-10-25 14:39:24,135,104,101,1454,694,3039
2013-10-25 14:49:24,135,104,101,1454,696,3039
2013-10-25 14:59:24,135,104,101,1454,697,3040
2013-10-25 15:09:24,135,104,101,1454,697,3040
2013-10-25 15:19:24,135,104,101,1454,697,3040
2013-10-25 15:29:24,135,104,101,1454,698,3040
2013-10-25 15:39:24,135,104,101,1454,698,3040
2013-10-25 15:59:24,135,104,101,1454,698,3040
2013-10-25 16:09:24,135,104,101,1454,699,3040
2013-10-25 16:19:24,135,104,102,1454,699,3040
2013-10-25 16:29:24,135,104,102,1454,700,3040
2013-10-25 16:39:24,135,104,102,1455,700,3040
2013-10-25 16:49:24,137,104,102,1455,700,3040
2013-10-25 16:59:24,137,104,102,1456,700,3040
2013-10-25 17:09:24,137,105,104,1456,700,3040
2013-10-25 17:19:24,137,105,104,1456,700,3040
2013-10-25 17:29:24,138,105,105,1456,700,3040
2013-10-25 17:39:24,139,105,106,1456,700,3040
2013-10-25 17:49:24,139,105,111,1456,702,3040
2013-10-25 17:59:24,140,105,111,1456,705,3040
2013-10-25 18:09:24,141,106,115,1456,711,3040
2013-10-25 18:19:24,142,106,115,1456,711,3040
2013-10-25 18:29:24,142,106,116,1456,711,3040
2013-10-25 18:39:24,143,106,124,1456,711,3040
2013-10-25 18:49:24,144,106,124,1456,711,3040
2013-10-25 18:59:24,144,108,126,1456,711,3040
2013-10-25 19:09:24,147,108,127,1458,711,3041
2013-10-25 19:19:24,148,108,127,1458,713,3042
2013-10-25 19:29:24,148,108,127,1459,714,3043
2013-10-25 19:39:24,151,108,127,1459,714,3043
2013-10-25 19:49:24,154,108,128,1459,714,3043
2013-10-25 19:59:24,155,108,128,1460,714,3044
2013-10-25 20:09:24,155,108,128,1460,714,3045
2013-10-25 20:19:24,156,108,129,1460,714,3045
2013-10-25 20:29:24,156,108,129,1461,714,3045
2013-10-25 20:39:24,157,109,129,1461,715,3045
2013-10-25 20:49:25,158,109,129,1461,716,3045
2013-10-25 20:59:24,159,109,130,1461,716,3045
2013-10-25 21:09:24,159,109,130,1461,716,3046
2013-10-25 21:19:24,159,109,130,1461,717,3046
2013-10-25 21:29:24,159,109,130,1461,718,3046
2013-10-25 21:39:24,159,110,131,1461,718,3046
2013-10-25 21:49:24,161,111,131,1461,718,3046
2013-10-25 21:59:24,164,111,131,1461,719,3046
2013-10-25 22:09:24,165,111,131,1461,719,3046
2013-10-25 22:19:24,165,111,131,1461,719,3046
2013-10-25 22:29:24,165,111,132,1462,719,3046
2013-10-25 22:39:24,166,112,132,1464,719,3046
2013-10-25 22:49:24,166,112,133,1465,719,3046
2013-10-25 22:59:24,167,112,133,1465,719,3046
2013-10-25 23:09:24,167,112,133,1465,719,3046
2013-10-25 23:19:24,167,112,133,1466,719,3046
2013-10-25 23:29:24,167,112,133,1466,719,3046
2013-10-25 23:39:24,167,112,134,1466,719,3046
2013-10-25 23:49:24,167,112,135,1466,719,3046
2013-10-25 23:59:24,167,112,136,1466,719,3046
2013-10-26 00:09:24,167,112,136,1466,719,3046
2013-10-26 00:19:24,167,112,136,1466,719,3046
2013-10-26 00:29:25,167,113,136,1466,719,3046
2013-10-26 00:39:25,167,113,136,1466,719,3046
2013-10-26 00:49:25,167,113,137,1466,719,3046
2013-10-26 00:59:25,167,113,137,1466,719,3046
2013-10-26 01:09:25,167,113,137,1466,719,3046
2013-10-26 01:19:25,167,113,137,1466,719,3046
2013-10-26 01:29:25,167,113,137,1466,719,3046
2013-10-26 01:39:25,167,113,137,1466,719,3046
2013-10-26 01:49:25,168,113,137,1466,719,3046
2013-10-26 01:59:25,168,113,137,1466,719,3046
2013-10-26 02:09:25,168,113,137,1466,719,3046
2013-10-26 02:19:25,168,113,137,1466,719,3046
2013-10-26 02:29:25,168,113,137,1466,719,3046
2013-10-26 02:39:25,168,113,137,1466,719,3046
2013-10-26 02:49:25,168,113,137,1466,719,3046
2013-10-26 02:59:25,168,113,137,1466,719,3046
2013-10-26 03:09:25,168,113,137,1466,719,3046
2013-10-26 03:19:25,168,113,137,1466,719,3046
2013-10-26 03:29:25,168,113,137,1466,719,3046
2013-10-26 03:39:25,168,113,137,1466,719,3046
2013-10-26 03:49:25,168,113,137,1466,719,3046
2013-10-26 03:59:25,168,113,137,1466,719,3046
2013-10-26 04:09:25,168,113,137,1466,719,3046
2013-10-26 04:19:25,168,113,137,1466,719,3046
2013-10-26 04:29:25,168,113,137,1466,719,3046
2013-10-26 04:39:25,168,113,137,1466,719,3046
2013-10-26 04:49:25,168,113,137,1466,719,3046
2013-10-26 04:59:25,168,113,137,1466,719,3046
2013-10-26 05:09:25,168,113,137,1466,719,3046
2013-10-26 05:19:25,168,113,137,1466,719,3046
2013-10-26 05:29:25,168,113,137,1466,719,3046
2013-10-26 05:39:25,168,113,137,1466,719,3046
2013-10-26 05:49:25,168,113,137,1466,719,3046
2013-10-26 05:59:25,168,113,137,1466,719,3046
2013-10-26 06:09:25,168,113,137,1466,719,3046
2013-10-26 06:19:25,168,113,137,1466,719,3046
2013-10-26 06:29:25,168,113,137,1466,719,3046
2013-10-26 06:39:25,168,113,137,1466,719,3046
2013-10-26 06:49:25,168,113,137,1466,719,3046
2013-10-26 06:59:25,168,113,137,1466,719,3046
2013-10-26 07:09:25,168,113,137,1466,719,3046
2013-10-26 07:19:25,168,113,137,1466,719,3046
2013-10-26 07:29:25,168,113,137,1466,719,3046
2013-10-26 07:39:25,168,113,137,1466,719,3046
2013-10-26 07:49:25,168,113,137,1466,719,3046
2013-10-26 07:59:25,168,113,137,1466,719,3046
2013-10-26 08:09:25,168,113,137,1466,719,3046
2013-10-26 08:19:25,168,113,137,1466,719,3046
2013-10-26 08:29:25,168,113,137,1466,719,3046
2013-10-26 08:39:25,168,113,137,1466,719,3046
2013-10-26 08:49:25,168,113,137,1466,719,3046
2013-10-26 08:59:25,168,113,137,1466,719,3046
2013-10-26 09:09:25,168,113,138,1466,719,3046
2013-10-26 09:19:25,168,113,138,1466,720,3046
2013-10-26 09:29:25,169,113,138,1466,720,3046
2013-10-26 09:39:25,169,114,138,1466,720,3047
2013-10-26 09:49:25,169,114,138,1466,720,3047
2013-10-26 09:59:25,170,114,138,1466,720,3047
2013-10-26 10:09:25,170,114,138,1466,720,3047
2013-10-26 10:19:25,171,115,138,1466,720,3047
2013-10-26 10:29:25,171,115,138,1466,720,3047
2013-10-26 10:39:25,171,115,138,1466,720,3047
2013-10-26 10:49:25,171,115,138,1466,721,3047
2013-10-26 10:59:25,171,115,138,1466,721,3047
2013-10-26 11:09:25,171,115,138,1467,722,3047
2013-10-26 11:19:25,171,115,138,1467,722,3048
2013-10-26 11:29:25,171,115,139,1467,722,3048
2013-10-26 11:39:25,171,115,139,1467,722,3048
2013-10-26 11:49:25,171,116,139,1467,722,3048
2013-10-26 11:59:25,171,117,140,1467,722,3049
2013-10-26 12:09:25,171,117,140,1468,722,3049
2013-10-26 12:19:25,173,117,140,1469,722,3049
2013-10-26 12:29:25,173,117,140,1469,722,3049
2013-10-26 12:39:25,174,117,140,1469,722,3049
2013-10-26 12:49:25,174,117,140,1469,723,3049
2013-10-26 12:59:25,174,117,141,1469,724,3049
2013-10-26 13:09:25,174,117,141,1469,725,3049
2013-10-26 13:19:25,174,118,141,1469,725,3049
2013-10-26 13:29:25,174,118,141,1472,725,3049
2013-10-26 13:39:25,174,118,141,1483,725,3049
